X,Y,B,G,R,Gx,Gy
93,62,61,130,0,-0.05474926718086332,-0.07313727383716523
93,63,47,134,0,-0.08000000000000003,-0.08000000000000003
94,56,140,117,0,0.061575680566778264,-0.10335206051617353
94,57,133,119,0,0.03826297667586875,-0.09632405027258556
94,58,115,120,0,0.01842431943322176,-0.0927510698353074
94,59,106,122,0,0.0,-0.09164721253127672
94,60,92,125,0,-0.01842431943322176,-0.0927510698353074
94,61,83,126,0,-0.03826297667586875,-0.09632405027258556
94,62,67,134,0,-0.061575680566778264,-0.10335206051617353
95,57,138,121,0,0.04511221032887475,-0.13826517935484947
95,58,122,121,0,0.0214106195359553,-0.1308992675592447
95,59,114,123,0,0.0,-0.1287068006749893
95,60,100,126,0,-0.0214106195359553,-0.1308992675592447
95,61,91,129,0,-0.04511221032887475,-0.13826517935484947
37,75,57,45,157,0.04511221032887475,0.13826517935484947
37,76,54,42,159,0.0214106195359553,0.1308992675592447
37,77,48,46,156,0.0,0.1287068006749893
37,78,48,48,161,-0.0214106195359553,0.1308992675592447
37,79,42,52,156,-0.04511221032887475,0.13826517935484947
38,74,62,48,156,0.061575680566778264,0.10335206051617353
38,75,59,46,157,0.03826297667586875,0.09632405027258556
38,76,56,45,159,0.01842431943322176,0.0927510698353074
38,77,51,49,157,0.0,0.09164721253127672
38,78,52,53,161,-0.01842431943322176,0.0927510698353074
38,79,48,60,155,-0.03826297667586875,0.09632405027258556
38,80,48,65,153,-0.061575680566778264,0.10335206051617353
39,73,68,51,156,0.08000000000000003,0.08000000000000003
39,74,67,50,157,0.05474926718086332,0.07313727383716523
39,75,66,49,158,0.03451121964800863,0.06920142621660752
39,76,65,52,161,0.016733781794646463,0.06712694158311132
39,77,60,57,158,0.0,0.06647615158762404
39,78,61,64,160,-0.016733781794646463,0.06712694158311132
39,79,53,70,151,-0.03451121964800863,0.06920142621660752
39,80,51,75,146,-0.05474926718086332,0.07313727383716523
39,81,46,84,139,-0.08000000000000003,0.08000000000000003
40,72,75,54,146,0.10335206051617353,0.061575680566778264
40,73,73,56,147,0.07313727383716523,0.05474926718086332
40,74,72,56,149,0.05077710678338576,0.05077710678338576
40,75,70,58,149,0.032252644421814865,0.048418578457614166
40,76,69,61,150,0.015699044804238282,0.04715256350368319
40,77,64,69,146,0.0,0.0467521999912377
40,78,66,76,148,-0.015699044804238282,0.04715256350368319
40,79,58,81,141,-0.032252644421814865,0.048418578457614166
40,80,54,84,136,-0.05077710678338576,0.05077710678338576
40,81,47,89,126,-0.07313727383716523,0.05474926718086332
40,82,44,95,123,-0.10335206051617353,0.061575680566778264
41,71,79,57,134,0.13826517935484947,0.04511221032887475
41,72,81,59,138,0.09632405027258556,0.03826297667586875
41,73,79,61,139,0.06920142621660752,0.03451121964800863
41,74,76,62,138,0.048418578457614166,0.032252644421814865
41,75,75,68,138,0.03088667636830605,0.03088667636830605
41,76,74,73,136,0.015067403328270003,0.03014605954138166
41,77,69,81,130,0.0,0.029910794252010212
41,78,66,85,126,-0.015067403328270003,0.03014605954138166
41,79,60,91,120,-0.03088667636830605,0.03088667636830605
41,80,59,94,117,-0.048418578457614166,0.032252644421814865
41,81,50,99,105,-0.06920142621660752,0.03451121964800863
41,82,45,102,98,-0.09632405027258556,0.03826297667586875
41,83,39,107,88,-0.13826517935484947,0.04511221032887475
42,71,82,60,127,0.1308992675592447,0.0214106195359553
42,72,83,61,128,0.0927510698353074,0.01842431943322176
42,73,84,67,132,0.06712694158311132,0.016733781794646463
42,74,78,66,129,0.04715256350368319,0.015699044804238282
42,75,79,73,129,0.03014605954138166,0.015067403328270003
42,76,80,79,127,0.014723162687942437,0.014723162687942437
42,77,73,85,118,0.0,0.014613556019536122
42,78,69,89,114,-0.014723162687942437,0.014723162687942437
42,79,63,96,109,-0.03014605954138166,0.015067403328270003
42,80,61,99,108,-0.04715256350368319,0.015699044804238282
42,81,53,103,96,-0.06712694158311132,0.016733781794646463
42,82,47,106,88,-0.0927510698353074,0.01842431943322176
42,83,38,110,77,-0.1308992675592447,0.0214106195359553
43,71,83,60,120,0.1287068006749893,0.0
43,72,85,63,122,0.09164721253127672,0.0
43,73,82,65,121,0.06647615158762404,0.0
43,74,81,70,121,0.0467521999912377,0.0
43,75,81,76,120,0.029910794252010212,0.0
43,76,82,81,119,0.014613556019536122,0.0
43,78,72,93,107,-0.014613556019536122,0.0
43,79,65,99,98,-0.029910794252010212,0.0
43,80,63,103,93,-0.0467521999912377,0.0
43,81,54,108,82,-0.06647615158762404,0.0
43,82,49,111,74,-0.09164721253127672,0.0
43,83,37,114,63,-0.1287068006749893,0.0
44,71,85,63,106,0.1308992675592447,-0.0214106195359553
44,72,86,65,107,0.0927510698353074,-0.01842431943322176
44,73,84,69,106,0.06712694158311132,-0.016733781794646463
44,74,86,74,107,0.04715256350368319,-0.015699044804238282
44,75,85,80,106,0.03014605954138166,-0.015067403328270003
44,76,84,86,104,0.014723162687942437,-0.014723162687942437
44,77,77,92,97,0.0,-0.014613556019536122
44,78,75,97,93,-0.014723162687942437,-0.014723162687942437
44,79,66,103,84,-0.03014605954138166,-0.015067403328270003
44,80,61,105,77,-0.04715256350368319,-0.015699044804238282
44,81,53,110,67,-0.06712694158311132,-0.016733781794646463
44,82,48,112,58,-0.0927510698353074,-0.01842431943322176
44,83,33,112,38,-0.1308992675592447,-0.0214106195359553
45,71,87,66,99,0.13826517935484947,-0.04511221032887475
45,72,86,68,96,0.09632405027258556,-0.03826297667586875
45,73,86,72,97,0.06920142621660752,-0.03451121964800863
45,74,87,76,96,0.048418578457614166,-0.032252644421814865
45,75,87,84,96,0.03088667636830605,-0.03088667636830605
45,76,84,88,91,0.015067403328270003,-0.03014605954138166
45,77,77,93,82,0.0,-0.029910794252010212
45,78,74,98,77,-0.015067403328270003,-0.03014605954138166
45,79,67,105,68,-0.03088667636830605,-0.03088667636830605
45,80,57,104,57,-0.048418578457614166,-0.032252644421814865
45,81,49,110,44,-0.06920142621660752,-0.03451121964800863
45,82,41,110,33,-0.09632405027258556,-0.03826297667586875
45,83,28,112,16,-0.13826517935484947,-0.04511221032887475
46,72,87,72,77,0.10335206051617353,-0.061575680566778264
46,73,85,75,76,0.07313727383716523,-0.05474926718086332
46,74,86,81,77,0.05077710678338576,-0.05077710678338576
46,75,85,87,76,0.032252644421814865,-0.048418578457614166
46,76,81,91,70,0.015699044804238282,-0.04715256350368319
46,77,75,95,59,0.0,-0.0467521999912377
46,78,70,99,49,-0.015699044804238282,-0.04715256350368319
46,79,62,103,38,-0.032252644421814865,-0.048418578457614166
46,80,56,107,32,-0.05077710678338576,-0.05077710678338576
46,81,44,111,20,-0.07313727383716523,-0.05474926718086332
46,82,40,114,15,-0.10335206051617353,-0.061575680566778264
47,73,85,76,60,0.08000000000000003,-0.08000000000000003
47,74,84,82,59,0.05474926718086332,-0.07313727383716523
47,75,82,86,55,0.03451121964800863,-0.06920142621660752
47,76,77,88,47,0.016733781794646463,-0.06712694158311132
47,77,71,93,36,0.0,-0.06647615158762404
47,78,67,98,27,-0.016733781794646463,-0.06712694158311132
47,79,58,104,16,-0.03451121964800863,-0.06920142621660752
47,80,53,109,13,-0.05474926718086332,-0.07313727383716523
47,81,47,118,11,-0.08000000000000003,-0.08000000000000003
48,74,80,80,25,0.061575680566778264,-0.10335206051617353
48,75,77,85,19,0.03826297667586875,-0.09632405027258556
48,76,74,88,13,0.01842431943322176,-0.0927510698353074
48,77,71,97,10,0.0,-0.09164721253127672
48,78,68,104,8,-0.01842431943322176,-0.0927510698353074
48,79,60,111,5,-0.03826297667586875,-0.09632405027258556
48,80,56,118,4,-0.061575680566778264,-0.10335206051617353
49,75,77,85,8,0.04511221032887475,-0.13826517935484947
49,76,78,92,6,0.0214106195359553,-0.1308992675592447
49,77,74,102,6,0.0,-0.1287068006749893
49,78,68,108,3,-0.0214106195359553,-0.1308992675592447
49,79,61,115,1,-0.04511221032887475,-0.13826517935484947
50,60,67,55,142,0.04511221032887475,0.13826517935484947
50,61,59,51,139,0.0214106195359553,0.1308992675592447
50,62,55,54,141,0.0,0.1287068006749893
50,63,51,56,139,-0.0214106195359553,0.1308992675592447
50,64,45,60,136,-0.04511221032887475,0.13826517935484947
51,59,80,57,146,0.061575680566778264,0.10335206051617353
51,60,67,53,142,0.03826297667586875,0.09632405027258556
51,61,62,53,142,0.01842431943322176,0.0927510698353074
51,62,57,56,142,0.0,0.09164721253127672
51,63,55,58,141,-0.01842431943322176,0.0927510698353074
51,64,51,63,139,-0.03826297667586875,0.09632405027258556
51,65,48,71,136,-0.061575680566778264,0.10335206051617353
52,58,92,63,129,0.08000000000000003,0.08000000000000003
52,59,87,62,131,0.05474926718086332,0.07313727383716523
52,60,78,60,133,0.03451121964800863,0.06920142621660752
52,61,75,61,135,0.016733781794646463,0.06712694158311132
52,62,68,66,136,0.0,0.06647615158762404
52,63,64,66,135,-0.016733781794646463,0.06712694158311132
52,64,58,73,134,-0.03451121964800863,0.06920142621660752
52,65,52,79,131,-0.05474926718086332,0.07313727383716523
52,66,41,87,123,-0.08000000000000003,0.08000000000000003
53,57,104,70,131,0.10335206051617353,0.061575680566778264
53,58,95,66,131,0.07313727383716523,0.05474926718086332
53,59,88,64,131,0.05077710678338576,0.05077710678338576
53,60,82,66,135,0.032252644421814865,0.048418578457614166
53,61,82,69,138,0.015699044804238282,0.04715256350368319
53,62,75,74,138,0.0,0.0467521999912377
53,63,73,76,138,-0.015699044804238282,0.04715256350368319
53,64,63,80,132,-0.032252644421814865,0.048418578457614166
53,65,58,86,129,-0.05077710678338576,0.05077710678338576
53,66,44,91,119,-0.07313727383716523,0.05474926718086332
53,67,41,95,117,-0.10335206051617353,0.061575680566778264
54,56,113,75,119,0.13826517935484947,0.04511221032887475
54,57,108,72,121,0.09632405027258556,0.03826297667586875
54,58,102,70,121,0.06920142621660752,0.03451121964800863
54,59,98,71,122,0.048418578457614166,0.032252644421814865
54,60,90,75,122,0.03088667636830605,0.03088667636830605
54,61,89,77,124,0.015067403328270003,0.03014605954138166
54,62,82,82,122,0.0,0.029910794252010212
54,63,78,83,120,-0.015067403328270003,0.03014605954138166
54,64,71,89,117,-0.03088667636830605,0.03088667636830605
54,65,65,93,111,-0.048418578457614166,0.032252644421814865
54,66,52,99,102,-0.06920142621660752,0.03451121964800863
54,67,46,101,97,-0.09632405027258556,0.03826297667586875
54,68,36,107,88,-0.13826517935484947,0.04511221032887475
55,56,116,77,115,0.1308992675592447,0.0214106195359553
55,57,109,73,112,0.0927510698353074,0.01842431943322176
55,58,104,73,114,0.06712694158311132,0.016733781794646463
55,59,101,74,116,0.04715256350368319,0.015699044804238282
55,60,92,76,119,0.03014605954138166,0.015067403328270003
55,61,91,80,121,0.014723162687942437,0.014723162687942437
55,62,83,85,119,0.0,0.014613556019536122
55,63,82,88,117,-0.014723162687942437,0.014723162687942437
55,64,72,91,110,-0.03014605954138166,0.015067403328270003
55,65,67,95,105,-0.04715256350368319,0.015699044804238282
55,66,52,100,93,-0.06712694158311132,0.016733781794646463
55,67,48,103,91,-0.0927510698353074,0.01842431943322176
55,68,34,107,79,-0.1308992675592447,0.0214106195359553
56,56,121,80,93,0.1287068006749893,0.0
56,57,117,79,95,0.09164721253127672,0.0
56,58,111,77,98,0.06647615158762404,0.0
56,59,107,78,99,0.0467521999912377,0.0
56,60,103,83,101,0.029910794252010212,0.0
56,61,101,86,100,0.014613556019536122,0.0
56,63,88,93,95,-0.014613556019536122,0.0
56,64,77,97,89,-0.029910794252010212,0.0
56,65,71,100,84,-0.0467521999912377,0.0
56,66,57,105,73,-0.06647615158762404,0.0
56,67,52,108,69,-0.09164721253127672,0.0
56,68,38,113,59,-0.1287068006749893,0.0
57,56,125,81,89,0.1308992675592447,-0.0214106195359553
57,57,120,80,89,0.0927510698353074,-0.01842431943322176
57,58,115,80,93,0.06712694158311132,-0.016733781794646463
57,59,114,83,96,0.04715256350368319,-0.015699044804238282
57,60,106,83,93,0.03014605954138166,-0.015067403328270003
57,61,103,86,92,0.014723162687942437,-0.014723162687942437
57,62,91,90,86,0.0,-0.014613556019536122
57,63,88,93,85,-0.014723162687942437,-0.014723162687942437
57,64,80,99,81,-0.03014605954138166,-0.015067403328270003
57,65,72,101,75,-0.04715256350368319,-0.015699044804238282
57,66,56,103,61,-0.06712694158311132,-0.016733781794646463
57,67,53,107,58,-0.0927510698353074,-0.01842431943322176
57,68,41,109,44,-0.1308992675592447,-0.0214106195359553
58,56,131,85,71,0.13826517935484947,-0.04511221032887475
58,57,126,83,68,0.09632405027258556,-0.03826297667586875
58,58,120,83,70,0.06920142621660752,-0.03451121964800863
58,59,117,86,71,0.048418578457614166,-0.032252644421814865
58,60,111,89,72,0.03088667636830605,-0.03088667636830605
58,61,107,90,68,0.015067403328270003,-0.03014605954138166
58,62,94,92,59,0.0,-0.029910794252010212
58,63,94,97,59,-0.015067403328270003,-0.03014605954138166
58,64,84,102,55,-0.03088667636830605,-0.03088667636830605
58,65,78,106,50,-0.048418578457614166,-0.032252644421814865
58,66,61,108,35,-0.06920142621660752,-0.03451121964800863
58,67,55,109,29,-0.09632405027258556,-0.03826297667586875
58,68,38,111,14,-0.13826517935484947,-0.04511221032887475
59,57,125,82,60,0.10335206051617353,-0.061575680566778264
59,58,119,81,63,0.07313727383716523,-0.05474926718086332
59,59,116,83,63,0.05077710678338576,-0.05077710678338576
59,60,106,84,59,0.032252644421814865,-0.048418578457614166
59,61,104,87,56,0.015699044804238282,-0.04715256350368319
59,62,93,90,50,0.0,-0.0467521999912377
59,63,91,93,45,-0.015699044804238282,-0.04715256350368319
59,64,81,97,40,-0.032252644421814865,-0.048418578457614166
59,65,75,101,36,-0.05077710678338576,-0.05077710678338576
59,66,59,105,21,-0.07313727383716523,-0.05474926718086332
59,67,51,107,15,-0.10335206051617353,-0.061575680566778264
60,58,125,83,23,0.08000000000000003,-0.08000000000000003
60,59,121,84,22,0.05474926718086332,-0.07313727383716523
60,60,111,84,24,0.03451121964800863,-0.06920142621660752
60,61,107,87,18,0.016733781794646463,-0.06712694158311132
60,62,97,92,11,0.0,-0.06647615158762404
60,63,95,98,8,-0.016733781794646463,-0.06712694158311132
60,64,82,102,1,-0.03451121964800863,-0.06920142621660752
60,65,77,106,1,-0.05474926718086332,-0.07313727383716523
60,66,66,114,0,-0.08000000000000003,-0.08000000000000003
61,59,118,82,8,0.061575680566778264,-0.10335206051617353
61,60,109,85,6,0.03826297667586875,-0.09632405027258556
61,61,105,89,4,0.01842431943322176,-0.0927510698353074
61,62,97,94,2,0.0,-0.09164721253127672
61,63,94,98,1,-0.01842431943322176,-0.0927510698353074
61,64,84,105,0,-0.03826297667586875,-0.09632405027258556
61,65,83,112,2,-0.061575680566778264,-0.10335206051617353
62,60,117,92,0,0.04511221032887475,-0.13826517935484947
62,61,113,96,0,0.0214106195359553,-0.1308992675592447
62,62,104,102,0,0.0,-0.1287068006749893
62,63,102,107,0,-0.0214106195359553,-0.1308992675592447
62,64,90,112,0,-0.04511221032887475,-0.13826517935484947
65,48,79,70,92,0.04511221032887475,0.13826517935484947
65,49,77,76,94,0.0214106195359553,0.1308992675592447
65,50,68,79,94,0.0,0.1287068006749893
65,51,67,86,96,-0.0214106195359553,0.1308992675592447
65,52,61,92,92,-0.04511221032887475,0.13826517935484947
66,47,88,72,98,0.061575680566778264,0.10335206051617353
66,48,76,73,101,0.03826297667586875,0.09632405027258556
66,49,71,74,99,0.01842431943322176,0.0927510698353074
66,50,63,78,101,0.0,0.09164721253127672
66,51,58,82,99,-0.01842431943322176,0.0927510698353074
66,52,51,92,95,-0.03826297667586875,0.09632405027258556
66,53,49,96,92,-0.061575680566778264,0.10335206051617353
67,46,99,80,92,0.08000000000000003,0.08000000000000003
67,47,93,80,94,0.05474926718086332,0.07313727383716523
67,48,81,77,98,0.03451121964800863,0.06920142621660752
67,49,75,79,96,0.016733781794646463,0.06712694158311132
67,50,66,82,99,0.0,0.06647615158762404
67,51,61,85,101,-0.016733781794646463,0.06712694158311132
67,52,52,94,93,-0.03451121964800863,0.06920142621660752
67,53,50,98,90,-0.05474926718086332,0.07313727383716523
67,54,42,102,82,-0.08000000000000003,0.08000000000000003
68,45,125,89,77,0.10335206051617353,0.061575680566778264
68,46,109,86,82,0.07313727383716523,0.05474926718086332
68,47,104,87,83,0.05077710678338576,0.05077710678338576
68,48,92,86,90,0.032252644421814865,0.048418578457614166
68,49,83,87,89,0.015699044804238282,0.04715256350368319
68,50,69,91,93,0.0,0.0467521999912377
68,51,62,93,91,-0.015699044804238282,0.04715256350368319
68,52,55,96,87,-0.032252644421814865,0.048418578457614166
68,53,49,100,81,-0.05077710678338576,0.05077710678338576
68,54,40,106,74,-0.07313727383716523,0.05474926718086332
68,55,35,109,69,-0.10335206051617353,0.061575680566778264
69,44,138,95,72,0.13826517935484947,0.04511221032887475
69,45,129,93,74,0.09632405027258556,0.03826297667586875
69,46,114,91,82,0.06920142621660752,0.03451121964800863
69,47,108,90,81,0.048418578457614166,0.032252644421814865
69,48,96,89,85,0.03088667636830605,0.03088667636830605
69,49,88,91,86,0.015067403328270003,0.03014605954138166
69,50,72,94,88,0.0,0.029910794252010212
69,51,67,96,86,-0.015067403328270003,0.03014605954138166
69,52,57,99,83,-0.03088667636830605,0.03088667636830605
69,53,50,101,77,-0.048418578457614166,0.032252644421814865
69,54,36,104,68,-0.06920142621660752,0.03451121964800863
69,55,32,109,65,-0.09632405027258556,0.03826297667586875
69,56,28,113,51,-0.13826517935484947,0.04511221032887475
70,44,145,98,56,0.1308992675592447,0.0214106195359553
70,45,137,97,58,0.0927510698353074,0.01842431943322176
70,46,123,94,66,0.06712694158311132,0.016733781794646463
70,47,118,94,67,0.04715256350368319,0.015699044804238282
70,48,108,96,69,0.03014605954138166,0.015067403328270003
70,49,101,98,69,0.014723162687942437,0.014723162687942437
70,50,83,98,69,0.0,0.014613556019536122
70,51,76,101,66,-0.014723162687942437,0.014723162687942437
70,52,63,105,59,-0.03014605954138166,0.015067403328270003
70,53,52,105,54,-0.04715256350368319,0.015699044804238282
70,54,36,108,47,-0.06712694158311132,0.016733781794646463
70,55,31,113,46,-0.0927510698353074,0.01842431943322176
70,56,26,115,31,-0.1308992675592447,0.0214106195359553
71,44,148,98,46,0.1287068006749893,0.0
71,45,138,96,49,0.09164721253127672,0.0
71,46,124,95,61,0.06647615158762404,0.0
71,47,121,96,62,0.0467521999912377,0.0
71,48,108,96,59,0.029910794252010212,0.0
71,49,101,99,61,0.014613556019536122,0.0
71,51,76,101,59,-0.014613556019536122,0.0
71,52,62,103,49,-0.029910794252010212,0.0
71,53,52,104,47,-0.0467521999912377,0.0
71,54,37,108,43,-0.06647615158762404,0.0
71,55,30,111,38,-0.09164721253127672,0.0
71,56,23,114,22,-0.1287068006749893,0.0
72,44,156,98,16,0.1308992675592447,-0.0214106195359553
